O*NET-SOC Code,Title,gpt4_alpha,gpt4_beta,gpt4_gamma,human_alpha,human_beta,human_gamma,automation,automation_acemoglu,gpt4_alt_beta,OCC_CODE
29-2042.00,Emergency Medical Technicians,0.16666666666666666,0.20833333333333331,0.25,0.0,0.20833333333333331,0.41666666666666663,0.20833333333333331,0.20833333333333331,0.12499999999999999,29-2042
29-2043.00,Paramedics,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.19230769230769232,0.38461538461538464,0.11538461538461539,0.11538461538461539,0.038461538461538464,29-2043
29-2051.00,Dietetic Technicians,0.15384615384615385,0.5384615384615385,0.9230769230769231,0.07692307692307693,0.42307692307692313,0.7692307692307693,0.40384615384615385,0.40384615384615385,0.46153846153846156,29-2051
29-2052.00,Pharmacy Technicians,0.2857142857142857,0.40476190476190477,0.5238095238095237,0.19047619047619047,0.40476190476190477,0.6190476190476191,0.5357142857142857,0.5357142857142857,0.3571428571428571,29-2052
29-2053.00,Psychiatric Technicians,0.0,0.125,0.25,0.1875,0.34375,0.5,0.203125,0.203125,0.125,29-2053
29-2055.00,Surgical Technologists,0.0625,0.09375,0.125,0.0,0.03125,0.0625,0.15625,0.15625,0.09375,29-2055
29-2056.00,Veterinary Technologists and Technicians,0.06451612903225806,0.16129032258064516,0.25806451612903225,0.06451612903225806,0.14516129032258063,0.22580645161290322,0.23387096774193547,0.23387096774193547,0.1774193548387097,29-2056
29-2057.00,Ophthalmic Medical Technicians,0.05,0.325,0.6000000000000001,0.05,0.125,0.2,0.25,0.25,0.1,29-2057
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.08695652173913043,0.2391304347826087,0.3913043478260869,0.043478260869565216,0.21739130434782608,0.3913043478260869,0.19565217391304346,0.19565217391304346,0.10869565217391304,29-2061
29-2072.00,Medical Records Specialists,0.23529411764705882,0.6176470588235294,1.0,0.23529411764705882,0.5588235294117647,0.8823529411764706,0.7352941176470588,0.7352941176470588,0.5588235294117647,29-2072
29-2081.00,"Opticians, Dispensing",0.09523809523809523,0.2857142857142857,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.2738095238095238,0.2738095238095238,0.11904761904761904,29-2081
29-2091.00,Orthotists and Prosthetists,0.2,0.3,0.4,0.0,0.2,0.4,0.26666666666666666,0.26666666666666666,0.16666666666666666,29-2091
29-2092.00,Hearing Aid Specialists,0.0,0.2272727272727273,0.4545454545454546,0.0,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.22727272727272727,0.045454545454545456,29-2092
29-2099.01,Neurodiagnostic Technologists,0.0625,0.34375,0.625,0.125,0.1875,0.25,0.3125,0.3125,0.21875,29-2099
29-2099.05,Ophthalmic Medical Technologists,0.03225806451612903,0.3709677419354839,0.7096774193548387,0.0,0.06451612903225806,0.12903225806451613,0.29032258064516125,0.29032258064516125,0.0967741935483871,29-2099
29-2099.08,Patient Representatives,0.07692307692307693,0.5,0.9230769230769231,0.3076923076923077,0.5384615384615385,0.7692307692307693,0.46153846153846156,0.46153846153846156,0.42307692307692313,29-2099
29-9021.00,Health Information Technologists and Medical Registrars,0.3125,0.65625,1.0,0.3125,0.53125,0.75,0.625,0.625,0.4375,29-9021
29-9091.00,Athletic Trainers,0.13043478260869565,0.30434782608695654,0.4782608695652174,0.30434782608695654,0.3913043478260869,0.4782608695652174,0.22826086956521738,0.22826086956521738,0.32608695652173914,29-9091
29-9092.00,Genetic Counselors,0.10526315789473684,0.5,0.894736842105263,0.3684210526315789,0.631578947368421,0.894736842105263,0.4605263157894737,0.4605263157894737,0.4473684210526315,29-9092
29-9093.00,Surgical Assistants,0.0,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,29-9093
29-9099.01,Midwives,0.16666666666666666,0.38888888888888884,0.611111111111111,0.1111111111111111,0.2638888888888889,0.41666666666666663,0.2777777777777778,0.2777777777777778,0.18055555555555555,29-9099
31-1121.00,Home Health Aides,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,31-1121
31-1122.00,Personal Care Aides,0.18181818181818182,0.2272727272727273,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,31-1122
31-1131.00,Nursing Assistants,0.06060606060606061,0.10606060606060606,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.21212121212121213,0.12878787878787878,0.12878787878787878,0.06060606060606061,31-1131
31-1132.00,Orderlies,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,31-1132
31-1133.00,Psychiatric Aides,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.14705882352941177,0.29411764705882354,0.16176470588235292,0.16176470588235292,0.11764705882352941,31-1133
31-2011.00,Occupational Therapy Assistants,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.13636363636363635,0.2272727272727273,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.1590909090909091,31-2011
31-2012.00,Occupational Therapy Aides,0.2,0.23333333333333334,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.2,31-2012
31-2021.00,Physical Therapist Assistants,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.0,0.09523809523809523,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.11904761904761904,31-2021
31-2022.00,Physical Therapist Aides,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.13157894736842105,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,31-2022
31-9011.00,Massage Therapists,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.17857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,31-9011
31-9091.00,Dental Assistants,0.125,0.25,0.375,0.0,0.09375,0.1875,0.21875,0.21875,0.21875,31-9091
31-9092.00,Medical Assistants,0.2,0.375,0.55,0.05,0.15000000000000002,0.25,0.38750000000000007,0.38750000000000007,0.30000000000000004,31-9092
31-9093.00,Medical Equipment Preparers,0.0625,0.09375,0.125,0.0,0.03125,0.0625,0.171875,0.171875,0.09375,31-9093
31-9094.00,Medical Transcriptionists,0.8,0.8666666666666667,0.9333333333333333,0.13333333333333333,0.23333333333333334,0.3333333333333333,0.7166666666666667,0.7166666666666667,0.7333333333333334,31-9094
31-9095.00,Pharmacy Aides,0.29411764705882354,0.4411764705882353,0.5882352941176471,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.47058823529411764,0.47058823529411764,0.38235294117647056,31-9095
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.10714285714285714,0.21428571428571427,0.3214285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.19642857142857142,0.19642857142857142,0.17857142857142855,31-9096
31-9097.00,Phlebotomists,0.125,0.16666666666666666,0.20833333333333331,0.041666666666666664,0.10416666666666666,0.16666666666666666,0.11458333333333333,0.11458333333333333,0.08333333333333333,31-9097
31-9099.01,Speech-Language Pathology Assistants,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.4090909090909091,31-9099
31-9099.02,Endoscopy Technicians,0.08333333333333333,0.125,0.16666666666666666,0.0,0.0,0.0,0.125,0.125,0.125,31-9099
33-1011.00,First-Line Supervisors of Correctional Officers,0.21739130434782608,0.2826086956521739,0.34782608695652173,0.21739130434782608,0.2826086956521739,0.34782608695652173,0.2608695652173913,0.2608695652173913,0.19565217391304346,33-1011
33-1012.00,First-Line Supervisors of Police and Detectives,0.1,0.325,0.55,0.15000000000000002,0.35000000000000003,0.55,0.37500000000000006,0.37500000000000006,0.325,33-1012
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.23333333333333334,0.4333333333333333,0.6333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.30833333333333335,0.30833333333333335,0.2833333333333333,33-1021
33-1091.00,First-Line Supervisors of Security Workers,0.23809523809523808,0.40476190476190477,0.5714285714285714,0.14285714285714285,0.26190476190476186,0.38095238095238093,0.40476190476190477,0.40476190476190477,0.3333333333333333,33-1091
33-2011.00,Firefighters,0.1,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.08333333333333333,0.1,0.08333333333333334,0.08333333333333334,0.11666666666666667,33-2011
33-2021.00,Fire Inspectors and Investigators,0.13333333333333333,0.2833333333333333,0.43333333333333335,0.23333333333333334,0.3666666666666667,0.5,0.25833333333333336,0.25833333333333336,0.23333333333333334,33-2021
33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.125,0.21875,0.3125,0.25,0.375,0.5,0.25,0.25,0.1875,33-2022
33-3011.00,Bailiffs,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.18333333333333335,0.18333333333333335,0.06666666666666667,33-3011
33-3012.00,Correctional Officers and Jailers,0.19230769230769232,0.25,0.3076923076923077,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.2884615384615385,0.2884615384615385,0.19230769230769232,33-3012
33-3021.00,Detectives and Criminal Investigators,0.1,0.31666666666666665,0.5333333333333333,0.06666666666666667,0.3,0.5333333333333333,0.2916666666666667,0.2916666666666667,0.26666666666666666,33-3021
33-3021.02,Police Identification and Records Officers,0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.3333333333333333,0.6,0.3,0.3,0.2,33-3021
33-3021.06,Intelligence Analysts,0.1,0.525,0.9500000000000001,0.1,0.4,0.7000000000000001,0.5,0.5,0.45,33-3021
33-3031.00,Fish and Game Wardens,0.08333333333333333,0.2708333333333333,0.4583333333333333,0.041666666666666664,0.16666666666666666,0.29166666666666663,0.25,0.25,0.14583333333333331,33-3031
33-3041.00,Parking Enforcement Workers,0.17391304347826086,0.30434782608695654,0.43478260869565216,0.08695652173913043,0.2826086956521739,0.4782608695652174,0.2934782608695652,0.2934782608695652,0.21739130434782608,33-3041
33-3051.00,Police and Sheriff's Patrol Officers,0.06666666666666667,0.25,0.43333333333333335,0.13333333333333333,0.23333333333333334,0.3333333333333333,0.275,0.275,0.15,33-3051
33-3051.04,Customs and Border Protection Officers,0.2727272727272727,0.4545454545454546,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.4545454545454546,0.36363636363636365,0.36363636363636365,0.2272727272727273,33-3051
33-3052.00,Transit and Railroad Police,0.07142857142857142,0.25,0.42857142857142855,0.2857142857142857,0.46428571428571425,0.6428571428571428,0.21428571428571427,0.21428571428571427,0.07142857142857142,33-3052
33-9011.00,Animal Control Workers,0.25,0.34375,0.4375,0.0,0.125,0.25,0.25,0.25,0.1875,33-9011
33-9021.00,Private Detectives and Investigators,0.058823529411764705,0.3529411764705882,0.6470588235294118,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.3529411764705882,0.3529411764705882,0.23529411764705882,33-9021
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.25,0.4375,0.625,0.0,0.3125,0.625,0.5,0.5,0.25,33-9031
33-9032.00,Security Guards,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.23214285714285712,0.23214285714285712,0.14285714285714285,33-9032
33-9091.00,Crossing Guards and Flaggers,0.08333333333333333,0.12499999999999999,0.16666666666666666,0.0,0.25,0.5,0.125,0.125,0.0,33-9091
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.2,0.15,0.15,0.06666666666666667,33-9092
33-9093.00,Transportation Security Screeners,0.0,0.2692307692307693,0.5384615384615385,0.038461538461538464,0.23076923076923078,0.42307692307692313,0.375,0.375,0.057692307692307696,33-9093
33-9094.00,School Bus Monitors,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.19444444444444442,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.16666666666666666,33-9094
33-9099.02,Retail Loss Prevention Specialists,0.09523809523809523,0.38095238095238093,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.5238095238095237,0.38095238095238093,0.38095238095238093,0.2857142857142857,33-9099
35-1011.00,Chefs and Head Cooks,0.09523809523809523,0.26190476190476186,0.42857142857142855,0.14285714285714285,0.26190476190476186,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.2857142857142857,35-1011
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.19230769230769232,0.5,0.8076923076923077,0.07692307692307693,0.2692307692307693,0.46153846153846156,0.4326923076923077,0.4326923076923077,0.38461538461538464,35-1012
35-2011.00,"Cooks, Fast Food",0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.06578947368421052,0.06578947368421052,0.0,35-2011
35-2012.00,"Cooks, Institution and Cafeteria",0.058823529411764705,0.1764705882352941,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.1764705882352941,0.2647058823529412,0.2647058823529412,0.1764705882352941,35-2012
35-2013.00,"Cooks, Private Household",0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.2692307692307693,0.38461538461538464,0.13461538461538464,0.13461538461538464,0.11538461538461539,35-2013
35-2014.00,"Cooks, Restaurant",0.05,0.125,0.2,0.1,0.15000000000000002,0.2,0.11250000000000002,0.11250000000000002,0.1,35-2014
35-2015.00,"Cooks, Short Order",0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,35-2015
35-2021.00,Food Preparation Workers,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.0,0.04838709677419355,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.04838709677419355,35-2021
35-3011.00,Bartenders,0.1,0.2,0.30000000000000004,0.1,0.15000000000000002,0.2,0.2,0.2,0.125,35-3011
35-3023.00,Fast Food and Counter Workers,0.03571428571428571,0.08928571428571427,0.14285714285714285,0.03571428571428571,0.08928571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.05357142857142857,35-3023
35-3023.01,Baristas,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.19736842105263158,0.19736842105263158,0.13157894736842105,35-3023
35-3031.00,Waiters and Waitresses,0.08,0.18,0.28,0.2,0.22,0.24,0.19999999999999998,0.19999999999999998,0.04,35-3031
35-3041.00,"Food Servers, Nonrestaurant",0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.10714285714285714,0.21428571428571427,0.1607142857142857,0.1607142857142857,0.07142857142857142,35-3041
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.0,0.0,0.0,0.0,0.0,0.0,0.05208333333333333,0.05208333333333333,0.0,35-9011
35-9021.00,Dishwashers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-9021
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.045454545454545456,0.25,0.4545454545454546,0.2272727272727273,0.36363636363636365,0.5,0.36363636363636365,0.36363636363636365,0.25,35-9031
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.15384615384615385,0.2692307692307693,0.38461538461538464,0.07692307692307693,0.25,0.42307692307692313,0.31730769230769235,0.31730769230769235,0.25,37-1011
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.14285714285714285,0.3571428571428571,0.5714285714285714,0.07142857142857142,0.25,0.42857142857142855,0.3125,0.3125,0.3214285714285714,37-1012
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.03260869565217391,0.03260869565217391,0.0,37-2011
37-2012.00,Maids and Housekeeping Cleaners,0.0,0.0,0.0,0.08,0.08,0.08,0.04,0.04,0.0,37-2012
37-2021.00,Pest Control Workers,0.13333333333333333,0.19999999999999998,0.26666666666666666,0.06666666666666667,0.19999999999999998,0.3333333333333333,0.15,0.15,0.13333333333333333,37-2021
37-3011.00,Landscaping and Groundskeeping Workers,0.0,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,37-3011
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.0,0.05,0.1,0.1,0.1,0.1,0.025,0.025,0.05,37-3012
37-3013.00,Tree Trimmers and Pruners,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.0,0.057692307692307696,0.11538461538461539,0.028846153846153848,0.028846153846153848,0.038461538461538464,37-3013
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.3,0.45,0.6,0.16666666666666666,0.3333333333333333,0.5,0.38333333333333336,0.38333333333333336,0.26666666666666666,39-1013
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.15789473684210525,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.42105263157894735,0.381578947368421,0.381578947368421,0.3421052631578947,39-1014
39-1022.00,First-Line Supervisors of Personal Service Workers,0.11764705882352941,0.4411764705882353,0.7647058823529411,0.23529411764705882,0.38235294117647056,0.5294117647058824,0.3676470588235294,0.3676470588235294,0.3529411764705882,39-1022
39-2011.00,Animal Trainers,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.2894736842105263,39-2011
39-2021.00,Animal Caretakers,0.13636363636363635,0.2272727272727273,0.3181818181818182,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.19318181818181818,0.19318181818181818,0.13636363636363635,39-2021
39-3011.00,Gambling Dealers,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.30952380952380953,0.30952380952380953,0.09523809523809523,39-3011
39-3012.00,Gambling and Sports Book Writers and Runners,0.2272727272727273,0.25,0.2727272727272727,0.045454545454545456,0.20454545454545456,0.36363636363636365,0.32954545454545453,0.32954545454545453,0.13636363636363635,39-3012
39-3021.00,Motion Picture Projectionists,0.09090909090909091,0.20454545454545456,0.3181818181818182,0.0,0.06818181818181818,0.13636363636363635,0.28409090909090906,0.28409090909090906,0.045454545454545456,39-3021
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.13043478260869565,0.15217391304347827,0.17391304347826086,0.17391304347826086,0.2391304347826087,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.15217391304347827,39-3031
39-3091.00,Amusement and Recreation Attendants,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.22368421052631576,0.22368421052631576,0.2631578947368421,39-3091
39-3092.00,Costume Attendants,0.09523809523809523,0.23809523809523808,0.38095238095238093,0.0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.16666666666666666,39-3092
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.21739130434782608,0.06521739130434782,0.06521739130434782,0.043478260869565216,39-3093
39-4011.00,Embalmers,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.06730769230769232,0.06730769230769232,0.038461538461538464,39-4011
39-4012.00,Crematory Operators,0.0,0.041666666666666664,0.08333333333333333,0.0,0.125,0.25,0.14583333333333331,0.14583333333333331,0.0,39-4012
39-4021.00,Funeral Attendants,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.2692307692307693,0.34615384615384615,0.1826923076923077,0.1826923076923077,0.17307692307692307,39-4021
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.09090909090909091,0.1590909090909091,0.2272727272727273,0.0,0.09090909090909091,0.18181818181818182,0.25,0.25,0.11363636363636365,39-4031
39-5011.00,Barbers,0.1,0.17500000000000002,0.25,0.0,0.07500000000000001,0.15000000000000002,0.23750000000000002,0.23750000000000002,0.25,39-5011
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.043478260869565216,0.06521739130434782,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.15217391304347827,0.15217391304347827,0.06521739130434782,39-5012
39-5091.00,"Makeup Artists, Theatrical and Performance",0.047619047619047616,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.23809523809523808,0.42857142857142855,0.15476190476190477,0.15476190476190477,0.11904761904761904,39-5091
39-5092.00,Manicurists and Pedicurists,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.08333333333333333,39-5092
39-5093.00,Shampooers,0.25,0.25,0.25,0.0,0.125,0.25,0.25,0.25,0.25,39-5093
39-5094.00,Skincare Specialists,0.05555555555555555,0.19444444444444442,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.18055555555555555,0.18055555555555555,0.1111111111111111,39-5094
39-6011.00,Baggage Porters and Bellhops,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.29411764705882354,0.3235294117647059,0.3529411764705882,0.32352941176470584,0.32352941176470584,0.1764705882352941,39-6011
39-6012.00,Concierges,0.125,0.4375,0.75,0.625,0.65625,0.6875,0.515625,0.515625,0.40625,39-6012
39-7011.00,Tour Guides and Escorts,0.15789473684210525,0.23684210526315788,0.3157894736842105,0.2631578947368421,0.2894736842105263,0.3157894736842105,0.3289473684210526,0.3289473684210526,0.15789473684210525,39-7011
39-7012.00,Travel Guides,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.29411764705882354,0.38235294117647056,0.47058823529411764,0.3529411764705882,0.3529411764705882,0.3529411764705882,39-7012
39-9011.00,Childcare Workers,0.12,0.16,0.2,0.2,0.32,0.44,0.15,0.15,0.18,39-9011
39-9011.01,Nannies,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.2631578947368421,0.3421052631578947,0.42105263157894735,0.13157894736842105,0.13157894736842105,0.05263157894736842,39-9011
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.0,0.022727272727272728,0.045454545454545456,0.13636363636363635,0.2272727272727273,0.3181818181818182,0.20454545454545456,0.20454545454545456,0.09090909090909091,39-9031
39-9032.00,Recreation Workers,0.125,0.25,0.375,0.08333333333333333,0.25,0.41666666666666663,0.3020833333333333,0.3020833333333333,0.14583333333333331,39-9032
39-9041.00,Residential Advisors,0.1,0.23333333333333334,0.36666666666666664,0.16666666666666666,0.26666666666666666,0.36666666666666664,0.35,0.35,0.21666666666666667,39-9041
41-1011.00,First-Line Supervisors of Retail Sales Workers,0.09523809523809523,0.5,0.9047619047619047,0.19047619047619047,0.42857142857142855,0.6666666666666666,0.44047619047619047,0.44047619047619047,0.3571428571428571,41-1011
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.1111111111111111,0.5277777777777778,0.9444444444444444,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.3333333333333333,41-1012
41-2011.00,Cashiers,0.1724137931034483,0.24137931034482757,0.3103448275862069,0.1724137931034483,0.3448275862068966,0.5172413793103449,0.603448275862069,0.603448275862069,0.13793103448275862,41-2011
41-2012.00,Gambling Change Persons and Booth Cashiers,0.2,0.23333333333333334,0.26666666666666666,0.0,0.3,0.6,0.4,0.4,0.16666666666666666,41-2012
41-2021.00,Counter and Rental Clerks,0.25,0.53125,0.8125,0.5625,0.6875,0.8125,0.609375,0.609375,0.59375,41-2021
41-2022.00,Parts Salespersons,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.35526315789473684,0.35526315789473684,0.3157894736842105,41-2022
41-2031.00,Retail Salespersons,0.125,0.375,0.625,0.29166666666666663,0.3958333333333333,0.5,0.4583333333333333,0.4583333333333333,0.25,41-2031
41-3011.00,Advertising Sales Agents,0.2,0.55,0.9,0.45,0.7000000000000001,0.9500000000000001,0.5625000000000001,0.5625000000000001,0.25,41-3011
41-3021.00,Insurance Sales Agents,0.15789473684210525,0.5789473684210527,1.0,0.3157894736842105,0.5263157894736842,0.7368421052631579,0.5394736842105263,0.5394736842105263,0.4473684210526315,41-3021
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.2,0.6,1.0,0.23333333333333334,0.48333333333333334,0.7333333333333333,0.675,0.675,0.6,41-3031
41-3041.00,Travel Agents,0.125,0.5625,1.0,0.25,0.5625,0.875,0.75,0.75,0.5,41-3041
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.3333333333333333,0.6333333333333333,0.9333333333333333,0.3333333333333333,0.5666666666666667,0.8,0.6333333333333333,0.6333333333333333,0.6,41-3091
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.1388888888888889,0.5277777777777778,0.9166666666666666,0.3611111111111111,0.5555555555555556,0.75,0.5347222222222222,0.5347222222222222,0.5555555555555556,41-4011
41-4011.07,Solar Sales Representatives and Assessors,0.0,0.46153846153846156,0.9230769230769231,0.38461538461538464,0.576923076923077,0.7692307692307693,0.5576923076923077,0.5576923076923077,0.5,41-4011
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.21052631578947367,0.6052631578947368,1.0,0.42105263157894735,0.6578947368421052,0.894736842105263,0.5,0.5,0.5263157894736842,41-4012
41-9011.00,Demonstrators and Product Promoters,0.08333333333333333,0.16666666666666666,0.25,0.20833333333333331,0.3958333333333333,0.5833333333333333,0.3645833333333333,0.3645833333333333,0.1875,41-9011
41-9012.00,Models,0.14285714285714285,0.25,0.3571428571428571,0.07142857142857142,0.39285714285714285,0.7142857142857142,0.25,0.25,0.21428571428571427,41-9012
41-9021.00,Real Estate Brokers,0.0,0.5,1.0,0.10526315789473684,0.42105263157894735,0.7368421052631579,0.5,0.5,0.42105263157894735,41-9021
41-9022.00,Real Estate Sales Agents,0.0,0.4393939393939394,0.8787878787878788,0.2727272727272727,0.4090909090909091,0.5454545454545454,0.5303030303030303,0.5303030303030303,0.3939393939393939,41-9022
41-9031.00,Sales Engineers,0.16,0.52,0.88,0.32,0.54,0.76,0.48,0.48,0.46,41-9031
41-9041.00,Telemarketers,0.5833333333333333,0.7916666666666666,1.0,0.25,0.5416666666666666,0.8333333333333333,0.8125,0.8125,0.9583333333333333,41-9041
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.16666666666666666,0.24999999999999997,0.3333333333333333,0.5,0.5,0.5,0.3125,0.3125,0.24999999999999997,41-9091
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.06896551724137931,0.48275862068965514,0.896551724137931,0.20689655172413793,0.5172413793103449,0.8275862068965517,0.47413793103448276,0.47413793103448276,0.43103448275862066,43-1011
43-2011.00,"Switchboard Operators, Including Answering Service",0.5263157894736842,0.631578947368421,0.7368421052631579,0.42105263157894735,0.5,0.5789473684210527,0.6710526315789473,0.6710526315789473,0.6842105263157894,43-2011
43-2021.00,Telephone Operators,0.875,0.90625,0.9375,0.4375,0.625,0.8125,0.84375,0.84375,0.75,43-2021
43-3011.00,Bill and Account Collectors,0.4,0.7,1.0,0.13333333333333333,0.43333333333333335,0.7333333333333333,0.7000000000000001,0.7000000000000001,0.8666666666666667,43-3011
43-3021.00,Billing and Posting Clerks,0.7,0.7833333333333333,0.8666666666666667,0.2,0.43333333333333335,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.7,43-3021
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.5666666666666667,0.7833333333333333,1.0,0.13333333333333333,0.31666666666666665,0.5,0.7583333333333334,0.7583333333333334,0.5666666666666667,43-3031
