Title,O*NET-SOC Code,pct_occ_scaled,feedback_loop_ratio,directive_ratio,validation_ratio,task_iteration_ratio,learning_ratio,filtered_ratio,augmentation_weighted_ratio,automation_weighted_ratio
Validation Engineers,17-2199.02,0.02101875060781832,0.22388059701492527,0.30845771144278594,0.0,0.2736318407960198,0.08457711442786067,0.10945273631840804,0.3582089552238805,0.5323383084577112
Aerospace Engineers,17-2011.00,0.021018750607818215,0.0,0.298507462686569,0.0,0.36318407960199234,0.0,0.3383084577114385,0.36318407960199234,0.298507462686569
Water/Wastewater Engineers,17-2081.01,0.020914179709271813,0.0,0.0,0.0,0.17000000000000148,0.11000000000000046,0.7199999999999981,0.2800000000000019,0.0
"Service Unit Operators, Oil, Gas, and Mining",47-5013.00,0.020809608810725612,0.0,0.185929648241206,0.0,0.0,0.678391959798995,0.135678391959799,0.678391959798995,0.185929648241206
Electrical Drafters,17-3012.02,0.020652752462905856,0.0,0.2734177215189881,0.0,0.16202531645569737,0.07594936708860818,0.4886075949367063,0.23797468354430557,0.2734177215189881
Assessors,13-2021.01,0.020600467013632807,0.0,0.22842639593908673,0.0,0.25888324873096447,0.3299492385786802,0.1827411167512686,0.5888324873096447,0.22842639593908673
Baggage Porters and Bellhops,39-6011.00,0.020391325216540208,0.082051282051282,0.2871794871794871,0.0,0.22051282051282053,0.39999999999999997,0.0102564102564102,0.6205128205128205,0.3692307692307691
Agricultural Engineers,17-2021.00,0.020391325216540104,0.0,0.42564102564102546,0.0,0.3538461538461536,0.1589743589743593,0.06153846153846153,0.5128205128205129,0.42564102564102546
Chiropractors,29-1011.00,0.02039132521654,0.0,0.09230769230769303,0.0,0.13333333333333433,0.4205128205128239,0.3538461538461486,0.5538461538461582,0.09230769230769303
Social and Community Service Managers,11-9151.00,0.020286754317993802,0.0,0.324742268041237,0.0,0.44329896907216493,0.11340206185567019,0.11855670103092787,0.5567010309278351,0.324742268041237
First-Line Supervisors of Personal Service Workers,39-1021.00,0.0201821834194473,0.0,0.3575129533678768,0.0,0.18652849740932562,0.18134715025906742,0.27461139896372994,0.36787564766839304,0.3575129533678768
Bill and Account Collectors,43-3011.00,0.020182183419447195,0.0,0.1968911917098443,0.0,0.14507772020725487,0.12953367875647692,0.528497409326424,0.27461139896373177,0.1968911917098443
Helpers--Production Workers,51-9198.00,0.019763899825261992,0.0,0.3174603174603174,0.0,0.0,0.5026455026455027,0.1798941798941798,0.5026455026455027,0.3174603174603174
Environmental Engineers,17-2081.00,0.01976389982526179,0.0,0.08994708994709089,0.0,0.24338624338624512,0.0,0.666666666666664,0.24338624338624512,0.08994708994709089
"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",41-9091.00,0.01965932892671559,0.0,0.09042553191489354,0.0,0.0,0.4574468085106384,0.45212765957446793,0.4574468085106384,0.09042553191489354
Licensing Examiners and Inspectors,13-1041.02,0.01965932892671549,0.0,0.30851063829787323,0.0,0.39893617021276706,0.0,0.2925531914893596,0.39893617021276706,0.30851063829787323
Coaches and Scouts,27-2022.00,0.019554758028169087,0.0,0.0,0.0,0.0,0.5026737967914463,0.49732620320855353,0.5026737967914463,0.0
"Morticians, Undertakers, and Funeral Directors",39-4031.00,0.019450187129622938,0.0,0.2204301075268822,0.0,0.26344086021505436,0.08064516129032274,0.4354838709677406,0.3440860215053771,0.2204301075268822
Compliance Managers,11-9199.02,0.019450187129622785,0.0,0.0,0.0,0.0,0.47849462365591444,0.5215053763440854,0.47849462365591444,0.0
Electromechanical Engineering Technologists,17-3029.03,0.019241045332529978,0.0,0.24999999999999978,0.0,0.08695652173913103,0.32608695652174147,0.3369565217391276,0.4130434782608725,0.24999999999999978
Drywall and Ceiling Tile Installers,47-2081.00,0.019136474433983777,0.0,0.24043715846994565,0.0,0.19125683060109303,0.404371584699454,0.16393442622950732,0.595628415300547,0.24043715846994565
Solar Photovoltaic Installers,47-2231.00,0.019136474433983575,0.0,0.0,0.0,0.10928961748633971,0.2131147540983619,0.6775956284152984,0.3224043715847016,0.0
"Appraisers, Real Estate",13-2021.02,0.019031903535437378,0.0,0.3956043956043968,0.0,0.1923076923076928,0.08791208791208827,0.324175824175822,0.28021978021978106,0.3956043956043968
Plumbers,47-2152.02,0.018927332636890976,0.0,0.17127071823204482,0.0,0.0,0.37569060773480656,0.45303867403314846,0.37569060773480656,0.17127071823204482
Heavy and Tractor-Trailer Truck Drivers,53-3032.00,0.01882276173834467,0.0,0.2666666666666667,0.0,0.4055555555555554,0.21111111111111108,0.11666666666666663,0.6166666666666665,0.2666666666666667
Amusement and Recreation Attendants,39-3091.00,0.018718190839798372,0.0,0.3854748603351955,0.0,0.1731843575418994,0.3519553072625698,0.0893854748603352,0.5251396648044692,0.3854748603351955
Legal Secretaries,43-6012.00,0.01840447814415916,0.0,0.3977272727272727,0.0,0.13068181818181837,0.0,0.471590909090909,0.13068181818181837,0.3977272727272727
Remote Sensing Scientists and Technologists,19-2099.01,0.01829990724561286,0.0,0.5142857142857167,0.0,0.22857142857142956,0.0,0.25714285714285384,0.22857142857142956,0.5142857142857167
Adapted Physical Education Specialists,25-2059.01,0.01819533634706656,0.0,0.4425287356321837,0.0,0.3793103448275859,0.0,0.17816091954023036,0.3793103448275859,0.4425287356321837
"Bus Drivers, School or Special Client",53-3022.00,0.017986194549973755,0.0,0.3197674418604663,0.0,0.11627906976744268,0.19767441860465257,0.36627906976743846,0.31395348837209525,0.3197674418604663
Cost Estimators,13-1051.00,0.017986194549973755,0.0,0.2383720930232543,0.0,0.21511627906976813,0.13953488372093156,0.40697674418604596,0.3546511627906997,0.2383720930232543
Pharmacy Technicians,29-2052.00,0.017672481854334753,0.0,0.218934911242603,0.0,0.0,0.21301775147929092,0.5680473372781061,0.21301775147929092,0.218934911242603
Magnetic Resonance Imaging Technologists,29-2035.00,0.017567910955788447,0.0,0.30357142857142905,0.0,0.2738095238095242,0.3452380952380945,0.0773809523809522,0.6190476190476187,0.30357142857142905
Soil and Water Conservationists,19-1031.01,0.017358769158695643,0.0,0.222891566265061,0.0,0.13855421686747008,0.19879518072289268,0.4397590361445763,0.33734939759036275,0.222891566265061
Histotechnologists and Histologic Technicians,29-2011.03,0.01725419826014924,0.0,0.09696969696969661,0.0,0.0,0.3818181818181839,0.5212121212121194,0.3818181818181839,0.09696969696969661
Electro-Mechanical Technicians,17-3024.00,0.01725419826014924,0.0,0.2666666666666688,0.0,0.14545454545454656,0.15151515151515063,0.436363636363634,0.2969696969696972,0.2666666666666688
Travel Agents,41-3041.00,0.01725419826014924,0.0,0.40000000000000013,0.0,0.2424242424242432,0.18181818181818132,0.1757575757575752,0.42424242424242453,0.40000000000000013
Industrial Engineering Technicians,17-3026.00,0.01725419826014924,0.0,0.09696969696969782,0.0,0.10303030303030396,0.35757575757575766,0.44242424242424055,0.46060606060606163,0.09696969696969782
Insurance Claims Clerks,43-9041.01,0.01725419826014924,0.0,0.12121212121212194,0.0,0.0,0.18787878787878717,0.6909090909090908,0.18787878787878717,0.12121212121212194
Molding and Casting Workers,51-9195.07,0.01714962736160304,0.1097560975609756,0.2865853658536585,0.1463414634146341,0.1036585365853658,0.3353658536585366,0.0182926829268292,0.5853658536585364,0.3963414634146341
Athletic Trainers,29-9091.00,0.01714962736160294,0.0,0.12804878048780483,0.0,0.18902439024390238,0.3902439024390244,0.2926829268292683,0.5792682926829268,0.12804878048780483
First-Line Supervisors of Construction Trades and Extraction Workers,47-1011.00,0.01714962736160284,0.0,0.2926829268292703,0.0,0.0,0.2073170731707331,0.49999999999999656,0.2073170731707331,0.2926829268292703
Payroll and Timekeeping Clerks,43-3051.00,0.017045056463056533,0.0,0.17791411042944819,0.0,0.1717791411042948,0.2576687116564422,0.39263803680981463,0.42944785276073694,0.17791411042944819
Cartographers and Photogrammetrists,17-1021.00,0.01694048556451013,0.0,0.2530864197530877,0.0,0.0,0.12962962962963026,0.617283950617282,0.12962962962963026,0.2530864197530877
Industrial Engineering Technologists,17-3029.05,0.016940485564510083,0.0,0.1419753086419759,0.0,0.061728395061728676,0.1851851851851856,0.6111111111111098,0.24691358024691426,0.1419753086419759
Preventive Medicine Physicians,29-1069.09,0.01683591466596373,0.0,0.0,0.0,0.0,0.5900621118012471,0.4099378881987528,0.5900621118012471,0.0
"Sales Agents, Financial Services",41-3031.02,0.01683591466596373,0.0,0.2546583850931681,0.0,0.36024844720496996,0.0,0.385093167701862,0.36024844720496996,0.2546583850931681
Nuclear Equipment Operation Technicians,19-4051.01,0.01673134376741753,0.0,0.27500000000000063,0.0,0.4812500000000012,0.0,0.24374999999999813,0.4812500000000012,0.27500000000000063
Radio Frequency Identification Device Specialists,17-2072.01,0.01673134376741743,0.10625000000000079,0.16250000000000123,0.0,0.0,0.1562500000000011,0.5749999999999968,0.1562500000000011,0.26875000000000204
Neurodiagnostic Technologists,29-2099.01,0.016626772868871126,0.2264150943396238,0.0,0.0,0.0,0.38364779874214033,0.38993710691823585,0.38364779874214033,0.2264150943396238
Power Distributors and Dispatchers,51-8012.00,0.016313060173232124,0.0,0.14102564102564108,0.0,0.20512820512820523,0.0,0.6538461538461536,0.20512820512820523,0.14102564102564108
Costume Attendants,39-3092.00,0.016103918376139215,0.0,0.11688311688311764,0.0,0.0,0.2727272727272701,0.6103896103896123,0.2727272727272701,0.11688311688311764
Bartenders,35-3011.00,0.015999347477592813,0.0,0.18954248366013218,0.0,0.28104575163398904,0.0,0.5294117647058788,0.28104575163398904,0.18954248366013218
"Kindergarten Teachers, Except Special Education",25-2012.00,0.015973940370749215,0.0,0.30620922557372077,0.0,0.19220791488809047,0.06784392213818899,0.4337389373999995,0.26005183702627943,0.30620922557372077
"Locker Room, Coatroom, and Dressing Room Attendants",39-3093.00,0.015894776579046716,0.0,0.2171052631578947,0.0,0.0,0.5723684210526315,0.2105263157894736,0.5723684210526315,0.2171052631578947
Postmasters and Mail Superintendents,11-9131.00,0.01579020568050031,0.1390728476821192,0.1589403973509933,0.0,0.1986754966887417,0.2582781456953642,0.2450331125827814,0.45695364238410596,0.2980132450331125
"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49-2094.00,0.015790205680500213,0.0,0.17880794701986813,0.0,0.13245033112582827,0.3112582781456954,0.3774834437086081,0.44370860927152367,0.17880794701986813
"Ushers, Lobby Attendants, and Ticket Takers",39-3031.00,0.01558106388340761,0.0,0.2751677852348996,0.0,0.10067114093959739,0.3892617449664433,0.2348993288590597,0.48993288590604067,0.2751677852348996
"Hotel, Motel, and Resort Desk Clerks",43-4081.00,0.015476492984861104,0.0,0.2702702702702703,0.0,0.16216216216216336,0.15540540540540657,0.4121621621621598,0.31756756756756993,0.2702702702702703
"Maintenance and Repair Workers, General",49-9071.00,0.0152673511877684,0.116438356164384,0.0,0.0,0.0,0.671232876712329,0.21232876712328688,0.671232876712329,0.116438356164384
"Wholesale and Retail Buyers, Except Farm Products",13-1022.00,0.015058209390675696,0.0,0.13194444444444536,0.0,0.3333333333333358,0.0,0.5347222222222189,0.3333333333333358,0.13194444444444536
Construction Carpenters,47-2031.01,0.014953638492129396,0.0,0.3146853146853158,0.0,0.25174825174825266,0.23076923076923161,0.20279720279719973,0.4825174825174843,0.3146853146853158
Insurance Underwriters,13-2053.00,0.014639925796490389,0.0,0.35714285714285715,0.0,0.17142857142857146,0.0,0.47142857142857136,0.17142857142857146,0.35714285714285715
Farm and Ranch Managers,11-9013.02,0.014535354897943886,0.0,0.10791366906474825,0.0,0.0,0.3597122302158287,0.5323741007194229,0.3597122302158287,0.10791366906474825
First-Line Supervisors of Non-Retail Sales Workers,41-1012.00,0.014326213100851285,0.0,0.0,0.0,0.0,0.3722627737226284,0.6277372262773717,0.3722627737226284,0.0
Aquacultural Managers,11-9013.03,0.01432621310085108,0.0,0.18248175182481888,0.0,0.12408759124087682,0.37956204379562125,0.313868613138683,0.5036496350364981,0.18248175182481888
Fitness Trainers and Aerobics Instructors,39-9031.00,0.014221642202304678,0.0,0.0,0.0,0.0,0.6985294117647077,0.30147058823529227,0.6985294117647077,0.0
Cement Masons and Concrete Finishers,47-2051.00,0.01411707130375858,0.0,0.2444444444444444,0.0,0.3037037037037037,0.4074074074074074,0.0444444444444444,0.711111111111111,0.2444444444444444
Speech-Language Pathologists,29-1127.00,0.014117071303758376,0.0,0.0,0.0,0.16296296296296428,0.1333333333333335,0.7037037037037023,0.2962962962962978,0.0
Animal Scientists,19-1011.00,0.014012500405212076,0.0,0.0,0.0,0.0,0.28358208955223785,0.7164179104477622,0.28358208955223785,0.0
Storage and Distribution Managers,11-3071.02,0.013907929506665877,0.0,0.3458646616541353,0.0,0.5714285714285714,0.0,0.0827067669172932,0.5714285714285714,0.3458646616541353
Medical Equipment Repairers,49-9062.00,0.013907929506665775,0.0,0.21804511278195624,0.0,0.0,0.4812030075187956,0.3007518796992481,0.4812030075187956,0.21804511278195624
First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,53-1031.00,0.013907929506665674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Manufacturing Production Technicians,17-3029.09,0.013594216811026665,0.16923076923076988,0.0,0.0,0.0,0.3076923076923088,0.5230769230769212,0.3076923076923088,0.16923076923076988
Manufacturing Engineers,17-2199.04,0.013489645912480367,0.0,0.11627906976744158,0.0,0.11627906976744229,0.2945736434108538,0.47286821705426224,0.4108527131782961,0.11627906976744158
Manufacturing Engineering Technologists,17-3029.06,0.01338507501393381,0.0,0.32031250000000255,0.0,0.23437500000000158,0.0,0.4453124999999958,0.23437500000000158,0.32031250000000255
Photonics Technicians,17-3029.08,0.013280504115387561,0.0,0.3149606299212599,0.0,0.13385826771653575,0.36220472440944856,0.18897637795275576,0.4960629921259843,0.3149606299212599
Supply Chain Managers,11-9199.04,0.013175933216841056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Merchandise Displayers and Window Trimmers,27-1026.00,0.013071362318294958,0.0,0.5359999999999997,0.0,0.3200000000000002,0.0,0.14400000000000007,0.3200000000000002,0.5359999999999997
Fuel Cell Engineers,17-2141.01,0.012966791419748557,0.0,0.29838709677419345,0.0,0.3467741935483892,0.0,0.3548387096774172,0.3467741935483892,0.29838709677419345
Nannies,39-9011.01,0.012862220521202153,0.0,0.15447154471544514,0.0,0.15447154471544655,0.2845528455284583,0.40650406504065,0.4390243902439048,0.15447154471544514
Precious Metal Workers,51-9071.07,0.012757649622655852,0.0,0.25409836065573865,0.0,0.25409836065573865,0.1803278688524597,0.31147540983606287,0.4344262295081983,0.25409836065573865
Airfield Operations Specialists,53-2022.00,0.01275764962265575,0.0,0.3032786885245902,0.0,0.0,0.418032786885246,0.27868852459016386,0.418032786885246,0.3032786885245902
Nursery and Greenhouse Managers,11-9013.01,0.012757649622655546,0.0,0.0,0.0,0.0,0.25409836065574265,0.7459016393442574,0.25409836065574265,0.0
Order Clerks,43-4151.00,0.01265307872410945,0.0,0.2231404958677703,0.0,0.23966942148760514,0.0,0.5371900826446246,0.23966942148760514,0.2231404958677703
Ship and Boat Captains,53-5021.01,0.01254850782556315,0.0,0.0,0.0,0.0,0.5500000000000004,0.44999999999999957,0.5500000000000004,0.0
Neuropsychologists and Clinical Neuropsychologists,19-3039.01,0.012548507825562945,0.0,0.0,0.0,0.14166666666666528,0.2833333333333345,0.5750000000000002,0.42499999999999977,0.0
Tree Trimmers and Pruners,37-3013.00,0.012443936927016848,0.0,0.1428571428571428,0.0,0.0,0.6554621848739495,0.20168067226890754,0.6554621848739495,0.1428571428571428
Community Health Workers,21-1094.00,0.012443936927016643,0.0,0.12605042016806686,0.0,0.0,0.15966386554621842,0.7142857142857149,0.15966386554621842,0.12605042016806686
Couriers and Messengers,43-5021.00,0.012339366028470446,0.0,0.33050847457627114,0.0,0.3983050847457627,0.1525423728813559,0.1186440677966101,0.5508474576271186,0.33050847457627114
"Insurance Adjusters, Examiners, and Investigators",13-1031.02,0.012339366028470444,0.0,0.2118644067796609,0.0,0.16949152542372872,0.389830508474576,0.22881355932203432,0.5593220338983047,0.2118644067796609
Optometrists,29-1041.00,0.012234795129924043,0.0,0.23076923076923167,0.0,0.0,0.6324786324786318,0.1367521367521364,0.6324786324786318,0.23076923076923167
Tool and Die Makers,51-4111.00,0.011921082434285036,0.0,0.2543859649122807,0.1491228070175438,0.0,0.368421052631579,0.2280701754385964,0.5175438596491228,0.2543859649122807
Tellers,43-3071.00,0.011816511535738532,0.0,0.18584070796460125,0.0,0.0,0.17699115044247835,0.6371681415929203,0.17699115044247835,0.18584070796460125
Environmental Engineering Technicians,17-3025.00,0.011816511535738431,0.0,0.33628318584071165,0.0,0.0,0.0,0.6637168141592883,0.0,0.33628318584071165
Criminal Investigators and Special Agents,33-3021.03,0.011816511535738431,0.0,0.13274336283185859,0.0,0.0,0.0,0.8672566371681414,0.0,0.13274336283185859
Recreational Therapists,29-1125.00,0.011711940637192232,0.0,0.19642857142857142,0.0,0.2232142857142857,0.0,0.5803571428571428,0.2232142857142857,0.19642857142857142
Physical Medicine and Rehabilitation Physicians,29-1069.08,0.011711940637192232,0.0,0.3035714285714281,0.0,0.2946428571428567,0.1964285714285711,0.20535714285714401,0.4910714285714278,0.3035714285714281
Music Directors,27-2041.01,0.01171194063719223,0.0,0.34821428571428514,0.0,0.34821428571428525,0.0,0.3035714285714295,0.34821428571428525,0.34821428571428514
Gaming Cage Workers,43-3041.00,0.01171194063719223,0.0,0.27678571428571647,0.0,0.3571428571428599,0.0,0.36607142857142355,0.3571428571428599,0.27678571428571647
Geophysical Data Technicians,19-4041.01,0.01171194063719213,0.0,0.5446428571428598,0.0,0.0,0.15178571428571555,0.30357142857142455,0.15178571428571555,0.5446428571428598
"Electric Motor, Power Tool, and Related Repairers",49-2092.00,0.011607369738645828,0.1801801801801811,0.0,0.0,0.0,0.39639639639639845,0.4234234234234205,0.39639639639639845,0.1801801801801811
Cytotechnologists,29-2011.02,0.011607369738645727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Social and Human Service Assistants,21-1093.00,0.011607369738645726,0.0,0.0,0.0,0.0,0.32432432432432395,0.6756756756756761,0.32432432432432395,0.0
Radio Operators,27-4013.00,0.011502798840099526,0.0,0.3727272727272724,0.0,0.0,0.4181818181818181,0.20909090909090955,0.4181818181818181,0.3727272727272724
Power Plant Operators,51-8013.00,0.011189086144460523,0.0,0.5607476635514018,0.0,0.2523364485981308,0.0,0.18691588785046723,0.2523364485981308,0.5607476635514018
Civil Engineers,17-2051.00,0.011084515245914119,0.0,0.0,0.0,0.0,0.433962264150943,0.5660377358490568,0.433962264150943,0.0
Waiters and Waitresses,35-3031.00,0.011084515245913917,0.0,0.0,0.0,0.0,0.4245283018867938,0.5754716981132062,0.4245283018867938,0.0
Mechanical Engineering Technicians,17-3027.00,0.010979944347367716,0.0,0.1714285714285701,0.16190476190476066,0.0,0.19047619047619205,0.47619047619047716,0.3523809523809527,0.1714285714285701
Water Resource Specialists,11-9121.02,0.010979944347367616,0.0,0.15238095238095284,0.0,0.19047619047618977,0.17142857142857199,0.4857142857142853,0.36190476190476173,0.15238095238095284
Industrial Engineers,17-2112.00,0.010875373448821314,0.0,0.25961538461538564,0.0,0.20192307692307773,0.20192307692307773,0.3365384615384589,0.40384615384615546,0.25961538461538564
"Telecommunications Equipment Installers and Repairers, Except Line Installers",49-2022.00,0.01077080255027491,0.0,0.0,0.0,0.0,0.2330097087378649,0.7669902912621351,0.2330097087378649,0.0
Bakers,51-3011.00,0.01077080255027491,0.0,0.23300970873786553,0.0,0.1650485436893214,0.24271844660194325,0.3592233009708698,0.4077669902912646,0.23300970873786553
Data Entry Keyers,43-9021.00,0.01066623165172861,0.0,0.4215686274509808,0.0,0.0,0.0,0.5784313725490191,0.0,0.4215686274509808
Traffic Technicians,53-6041.00,0.010561660753182208,0.0,0.0,0.0,0.17821782178217943,0.24752475247524924,0.5742574257425713,0.4257425742574287,0.0
Solar Energy Installation Managers,47-1011.03,0.010352518956089502,0.0,0.0,0.0,0.0,0.4646464646464681,0.5353535353535318,0.4646464646464681,0.0
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095.00,0.010247948057543203,0.0,0.255102040816328,0.0,0.0,0.23469387755102178,0.5102040816326502,0.23469387755102178,0.255102040816328
Precision Agriculture Technicians,19-4099.02,0.010247948057543203,0.0,0.17346938775510146,0.0,0.0,0.16326530612245013,0.6632653061224484,0.16326530612245013,0.17346938775510146
Biomass Power Plant Managers,11-3051.04,0.010143377158996903,0.0,0.268041237113402,0.0,0.3092783505154639,0.3195876288659793,0.1030927835051546,0.6288659793814432,0.268041237113402
Food Service Managers,11-9051.00,0.0101433771589968,0.0,0.23711340206185771,0.0,0.4226804123711316,0.17525773195876435,0.16494845360824634,0.5979381443298959,0.23711340206185771
Avionics Technicians,49-2091.00,0.010038806260450396,0.15624999999999895,0.0,0.0,0.0,0.0,0.8437500000000011,0.0,0.15624999999999895
Automotive and Watercraft Service Attendants,53-6031.00,0.009934235361904199,0.0,0.1578947368421052,0.0,0.1578947368421052,0.4842105263157895,0.2,0.6421052631578947,0.1578947368421052
Driver/Sales Workers,53-3031.00,0.009829664463357795,0.0,0.0,0.0,0.0,0.5106382978723404,0.48936170212765945,0.5106382978723404,0.0
Nursing Assistants,31-1014.00,0.009829664463357693,0.0,0.0,0.0,0.0,0.2765957446808523,0.7234042553191478,0.2765957446808523,0.0
Recycling Coordinators,53-1021.01,0.00982966446335749,0.0,0.18085106382978824,0.0,0.0,0.0,0.8191489361702117,0.0,0.18085106382978824
Dental Hygienists,29-2021.00,0.009725093564811393,0.0,0.2150537634408602,0.0,0.3333333333333333,0.4193548387096774,0.032258064516129,0.7526881720430108,0.2150537634408602
Audiologists,29-1181.00,0.009620522666264886,0.0,0.0,0.0,0.0,0.4565217391304394,0.5434782608695605,0.4565217391304394,0.0
Private Detectives and Investigators,33-9021.00,0.009411380869172285,0.0,0.4000000000000028,0.0,0.0,0.23333333333332995,0.3666666666666673,0.23333333333332995,0.4000000000000028
Fish and Game Wardens,33-3031.00,0.009306809970625985,0.0,0.21348314606741567,0.0,0.0,0.449438202247191,0.3370786516853932,0.449438202247191,0.21348314606741567
Neurologists,29-1069.04,0.009306809970625883,0.0,0.0,0.0,0.0,0.4719101123595517,0.5280898876404483,0.4719101123595517,0.0
Energy Brokers,41-3099.01,0.009306809970625883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gaming Managers,11-9071.00,0.009202239072079581,0.0,0.19318181818181882,0.0,0.0,0.21590909090909158,0.5909090909090896,0.21590909090909158,0.19318181818181882
Barbers,39-5011.00,0.008993097274986775,0.0,0.2558139534883737,0.0,0.22093023255814095,0.17441860465116385,0.3488372093023216,0.3953488372093048,0.2558139534883737
Credit Analysts,13-2041.00,0.008993097274986775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Brokerage Clerks,43-4011.00,0.008888526376440473,0.0,0.27058823529411813,0.0,0.1882352941176474,0.0,0.5411764705882345,0.1882352941176474,0.27058823529411813
Procurement Clerks,43-3061.00,0.008888526376440373,0.0,0.2000000000000014,0.0,0.0,0.0,0.7999999999999986,0.0,0.2000000000000014
Air Traffic Controllers,53-2021.00,0.00867938457934777,0.0,0.3253012048192781,0.0,0.0,0.27710843373494054,0.39759036144578136,0.27710843373494054,0.3253012048192781
Occupational Health and Safety Technicians,29-9012.00,0.00867938457934777,0.0,0.2891566265060255,0.0,0.3132530120481944,0.0,0.39759036144578014,0.3132530120481944,0.2891566265060255
Tile and Marble Setters,47-2044.00,0.008470242782255168,0.0,0.2839506172839506,0.0,0.1975308641975308,0.4567901234567901,0.0617283950617283,0.6543209876543209,0.2839506172839506
Program Directors,27-2012.03,0.008470242782254965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nuclear Monitoring Technicians,19-4051.02,0.008365671883708663,0.0,0.3125000000000006,0.0,0.0,0.0,0.6874999999999994,0.0,0.3125000000000006
Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00,0.008156530086616062,0.0,0.3717948717948718,0.0,0.0,0.3846153846153846,0.24358974358974347,0.3846153846153846,0.3717948717948718
"Combined Food Preparation and Serving Workers, Including Fast Food",35-3021.00,0.008156530086616062,0.0,0.23076923076923037,0.0,0.0,0.20512820512820548,0.5641025641025642,0.20512820512820548,0.23076923076923037
"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096.00,0.007947388289523256,0.0,0.0,0.0,0.0,0.3552631578947396,0.6447368421052604,0.3552631578947396,0.0
Automotive Master Mechanics,49-3023.01,0.007842817390976954,0.0,0.0,0.0,0.0,0.6133333333333333,0.3866666666666666,0.6133333333333333,0.0
Skincare Specialists,39-5094.00,0.007738246492430552,0.0,0.0,0.0,0.0,0.5135135135135191,0.48648648648648074,0.5135135135135191,0.0
Engine and Other Machine Assemblers,51-2031.00,0.007738246492430552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Home Health Aides,31-1011.00,0.007738246492430552,0.0,0.3108108108108088,0.0,0.0,0.0,0.6891891891891911,0.0,0.3108108108108088
"Insurance Appraisers, Auto Damage",13-1032.00,0.00763367559388425,0.0,0.3424657534246575,0.0,0.4383561643835616,0.0,0.2191780821917808,0.4383561643835616,0.3424657534246575
Radiologic Technologists,29-2034.00,0.00763367559388415,0.0,0.0,0.0,0.0,0.35616438356164415,0.6438356164383559,0.35616438356164415,0.0
Sound Engineering Technicians,27-4014.00,0.00763367559388415,0.0,0.3013698630137028,0.0,0.0,0.0,0.6986301369862973,0.0,0.3013698630137028
"Child, Family, and School Social Workers",21-1021.00,0.0075291046953377475,0.0,0.0,0.0,0.0,0.3888888888888901,0.6111111111111098,0.3888888888888901,0.0
"Hairdressers, Hairstylists, and Cosmetologists",39-5012.00,0.007424533796791446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Veterinary Technologists and Technicians,29-2056.00,0.007319962898245144,0.0,0.0,0.0,0.0,0.40000000000000246,0.5999999999999975,0.40000000000000246,0.0
Licensed Practical and Licensed Vocational Nurses,29-2061.00,0.007215391999698742,0.0,0.0,0.0,0.0,0.2463768115942044,0.7536231884057955,0.2463768115942044,0.0
Mechanical Drafters,17-3013.00,0.00721539199969864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Electricians,47-2111.00,0.006901679304059737,0.0,0.0,0.0,0.0,0.22727272727272724,0.7727272727272727,0.22727272727272724,0.0
"Food Servers, Nonrestaurant",35-3041.00,0.006901679304059737,0.0,0.3636363636363636,0.0,0.0,0.303030303030303,0.3333333333333333,0.303030303030303,0.3636363636363636
Lodging Managers,11-9081.00,0.006901679304059634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Transportation Attendants, Except Flight Attendants",53-6061.00,0.006901679304059634,0.0,0.0,0.0,0.0,0.5303030303030303,0.4696969696969697,0.5303030303030303,0.0
Maids and Housekeeping Cleaners,37-2012.00,0.006692537506967033,0.0,0.359375,0.0,0.0,0.359375,0.28125,0.359375,0.359375
Taxi Drivers and Chauffeurs,53-3041.00,0.00669253750696683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Geothermal Technicians,49-9099.01,0.006587966608420631,0.0,0.0,0.0,0.0,0.30158730158730157,0.6984126984126985,0.30158730158730157,0.0
Electronic Drafters,17-3012.01,0.0065879666084206305,0.0,0.6507936507936508,0.0,0.2539682539682539,0.0,0.0952380952380952,0.2539682539682539,0.6507936507936508
Aircraft Mechanics and Service Technicians,49-3011.00,0.006483395709874227,0.0,0.0,0.0,0.0,0.5483870967741935,0.4516129032258064,0.5483870967741935,0.0
"Shipping, Receiving, and Traffic Clerks",43-5071.00,0.006483395709874227,0.0,0.37096774193548393,0.0,0.5483870967741935,0.0,0.0806451612903225,0.5483870967741935,0.37096774193548393
